row_id,reference,step_index,verse_text,strong,morphology,step_gloss,reviewer,decision,target_segment_index,notes
f8c00761c6128b4bf06f,GEN 40:23,4,"Y el principal de los coperos no se acordó de José, sino que le olvidó.",H853,HTo,<obj.>,,,,
0c4d279bb6c7bd3aa336,GEN 41:1,3,Y aconteció que pasados dos años tuvo Faraón un sueño: Parecíale que estaba junto al río;,H3117,HNcmpa,days,,,,
950eba65af228ee5f794,GEN 41:1,6,Y aconteció que pasados dos años tuvo Faraón un sueño: Parecíale que estaba junto al río;,H2009,HC/Tj,and/ there!,,,,
86fe8c486aa927959b21,GEN 41:2,0,"Y que del río subían siete vacas, hermosas a la vista, y muy gordas, y pacían en el prado:",H2009,HC/Tj,and/ there!,,,,
696a91bdde096c51efb3,GEN 41:3,8,"Y que otras siete vacas subían tras ellas del río, de fea vista, y enjutas de carne, y se pararon cerca de las vacas hermosas a la orilla del río:",H7451,HAafpc,displeasing of,,,,
d99a7997f81b2bfe4f29,GEN 41:3,9,"Y que otras siete vacas subían tras ellas del río, de fea vista, y enjutas de carne, y se pararon cerca de las vacas hermosas a la orilla del río:",H4758,HNcmsa,appearance,,,,
dcf636545bde9960c024,GEN 41:3,15,"Y que otras siete vacas subían tras ellas del río, de fea vista, y enjutas de carne, y se pararon cerca de las vacas hermosas a la orilla del río:",H5921,HR,on,,,,
cd05b4b13a71e8f80d03,GEN 41:4,2,Y que las vacas de fea vista y enjutas de carne devoraban a las siete vacas hermosas y muy gordas. Y despertó Faraón.,H7451,HAafpc,<the> displeasing of,,,,
63dfcdc8b7501731836f,GEN 41:4,3,Y que las vacas de fea vista y enjutas de carne devoraban a las siete vacas hermosas y muy gordas. Y despertó Faraón.,H4758,HTd/Ncmsa,<the>/ appearance,,,,
02f7a0dae503782e18e0,GEN 41:4,6,Y que las vacas de fea vista y enjutas de carne devoraban a las siete vacas hermosas y muy gordas. Y despertó Faraón.,H853,HTo,<obj.>,,,,
f41140906735b80f2150,GEN 41:4,10,Y que las vacas de fea vista y enjutas de carne devoraban a las siete vacas hermosas y muy gordas. Y despertó Faraón.,H4758,HTd/Ncmsa,<the>/ appearance,,,,
03b6680ac740dc7bfdbb,GEN 41:5,3,"Durmióse de nuevo, y soñó la segunda vez: Que siete espigas llenas y hermosas subían de una sola caña:",H2009,HC/Tj,and/ there!,,,,
640e0c0f6f7fa1e673e4,GEN 41:6,4,"Y que otras siete espigas menudas y abatidas del Solano, salían después de ellas:",H7710,HC/Vqsfpc,and/ scorched of,,,,
e40d09f902303547e0a9,GEN 41:7,3,"Y las siete espigas menudas devoraban a las siete espigas gruesas y llenas. Y despertó Faraón, y he aquí que era sueño.",H853,HTo,<obj.>,,,,
7e755760feb1132b1342,GEN 41:8,6,"Y acaeció que a la mañana estaba agitado su espíritu; y envió e hizo llamar a todos los magos de Egipto, y a todos sus sabios: y contóles Faraón sus sueños, pero no había quien a Faraón los declarase.",H853,HTo,<obj.>,,,,
ca01ef2cb59b5841b88d,GEN 41:8,10,"Y acaeció que a la mañana estaba agitado su espíritu; y envió e hizo llamar a todos los magos de Egipto, y a todos sus sabios: y contóles Faraón sus sueños, pero no había quien a Faraón los declarase.",H853,HC/To,and/ <obj.>,,,,
df2e8393110b7215225c,GEN 41:8,15,"Y acaeció que a la mañana estaba agitado su espíritu; y envió e hizo llamar a todos los magos de Egipto, y a todos sus sabios: y contóles Faraón sus sueños, pero no había quien a Faraón los declarase.",H853,HTo,<obj.>,,,,
12d292234eab7022aba5,GEN 41:8,19,"Y acaeció que a la mañana estaba agitado su espíritu; y envió e hizo llamar a todos los magos de Egipto, y a todos sus sabios: y contóles Faraón sus sueños, pero no había quien a Faraón los declarase.",H853,HTo/Sp3mp,<obj.>/ them,,,,
b144b8942c360dd3ac20,GEN 41:9,2,"Entonces el principal de los coperos habló a Faraón, diciendo: Acuérdome hoy de mis faltas:",H4945,HTd/Vhrmpa,the/ cup bearers,,,,
789ff450a694f3c4c2e5,GEN 41:9,3,"Entonces el principal de los coperos habló a Faraón, diciendo: Acuérdome hoy de mis faltas:",H854,HR,with,,,,
59d3812e103a149507a5,GEN 41:9,6,"Entonces el principal de los coperos habló a Faraón, diciendo: Acuérdome hoy de mis faltas:",H853,HTo,<obj.>,,,,
e0d4e81f025805f07c6b,GEN 41:10,5,"Faraón se enojó contra sus siervos, y a mí me echó a la prisión de la casa del capitán de los de la guardia, a mí y al principal de los panaderos:",H853,HTo/Sp1bs,<obj.>/ me,,,,
968b2ac35e93475f35bd,GEN 41:10,10,"Faraón se enojó contra sus siervos, y a mí me echó a la prisión de la casa del capitán de los de la guardia, a mí y al principal de los panaderos:",H853,HTo/Sp1bs,<obj.>/ me,,,,
c5a48828b07384aff529,GEN 41:10,11,"Faraón se enojó contra sus siervos, y a mí me echó a la prisión de la casa del capitán de los de la guardia, a mí y al principal de los panaderos:",H853,HC/To,and/ <obj.>,,,,
6ad9464e04a38775d5ff,GEN 41:11,0,Y yo y él vimos un sueño una misma noche: cada uno soñó conforme a la declaración de su sueño.,H2492,Hc/Vqw1cp/Sh,and/ we dreamed/ !,,,,
f109e744acebcada2d17,GEN 41:11,9,Y yo y él vimos un sueño una misma noche: cada uno soñó conforme a la declaración de su sueño.,H2492,HVqp1cp,we dreamed,,,,
cf7c66c455642c3f120b,GEN 41:12,0,"Y estaba allí con nosotros un mozo Hebreo, sirviente del capitán de los de la guardia; y se lo contamos, y él nos declaró nuestros sueños, y declaró a cada uno conforme a su sueño.",H8033,HC/D,and/ [was] there,,,,
daf33083d3ff3aeda190,GEN 41:12,1,"Y estaba allí con nosotros un mozo Hebreo, sirviente del capitán de los de la guardia; y se lo contamos, y él nos declaró nuestros sueños, y declaró a cada uno conforme a su sueño.",H854,HRd/Sp1bp,with/ us,,,,
e6282f018876a7750273,GEN 41:12,4,"Y estaba allí con nosotros un mozo Hebreo, sirviente del capitán de los de la guardia; y se lo contamos, y él nos declaró nuestros sueños, y declaró a cada uno conforme a su sueño.",H5650,HNcmsa,a slave,,,,
ecb9889bef6ca3fa265e,GEN 41:13,2,"Y aconteció que como él nos declaró, así fue: a mí me hizo volver a mi puesto, e hizo colgar al otro.",H6622,HVqp3ms,he interpreted,,,,
b82e43f6f7347c197d09,GEN 41:13,5,"Y aconteció que como él nos declaró, así fue: a mí me hizo volver a mi puesto, e hizo colgar al otro.",H853,HTo/Sp1bs,<obj.>/ me,,,,
a8228650d5027ceb7e7b,GEN 41:13,9,"Y aconteció que como él nos declaró, así fue: a mí me hizo volver a mi puesto, e hizo colgar al otro.",H853,HC/To/Sp3ms,and/ <obj.>/ him,,,,
4db81f4a1176093a8df1,GEN 41:14,3,"Entonces Faraón envió y llamó a José; e hiciéronle salir corriendo de la cárcel, y le cortaron el pelo, y mudaron sus vestidos, y vino a Faraón.",H853,HTo,<obj.>,,,,
2be8b14021e113e40c85,GEN 41:14,12,"Entonces Faraón envió y llamó a José; e hiciéronle salir corriendo de la cárcel, y le cortaron el pelo, y mudaron sus vestidos, y vino a Faraón.",H413,HR,to,,,,
84e6b4b4d8765bfc8d2f,GEN 41:15,2,"Y dijo Faraón a José: Yo he tenido un sueño, y no hay quien lo declare; pero he oído decir de ti, que oyes sueños para declararlos.",H413,HR,to,,,,
519c6ce64eda34f05f3c,GEN 41:15,8,"Y dijo Faraón a José: Yo he tenido un sueño, y no hay quien lo declare; pero he oído decir de ti, que oyes sueños para declararlos.",H853,HTo/Sp3ms,<obj.>/ it,,,,
8ea289fa7fce49155ccd,GEN 41:15,9,"Y dijo Faraón a José: Yo he tenido un sueño, y no hay quien lo declare; pero he oído decir de ti, que oyes sueños para declararlos.",H589,HC/Pp1bs,and/ I,,,,
93d94ae2d3c8d6f8d2a8,GEN 41:15,16,"Y dijo Faraón a José: Yo he tenido un sueño, y no hay quien lo declare; pero he oído decir de ti, que oyes sueños para declararlos.",H853,HTo/Sp3ms,<obj.>/ it,,,,
7a4e880685e7aa643e4d,GEN 41:16,2,"Y respondió José a Faraón, diciendo: No está en mí; Dios será el que responda paz a Faraón.",H853,HTo,<obj.>,,,,
66551a584da24c79325a,GEN 41:16,7,"Y respondió José a Faraón, diciendo: No está en mí; Dios será el que responda paz a Faraón.",H6030,HVqi3ms,he will answer,,,,
581be8f8a44fc0e24401,GEN 41:16,8,"Y respondió José a Faraón, diciendo: No está en mí; Dios será el que responda paz a Faraón.",H853,HTo,<obj.>,,,,
63b4a97f3b8b485608be,GEN 41:16,9,"Y respondió José a Faraón, diciendo: No está en mí; Dios será el que responda paz a Faraón.",H7965,HNcmsc,[the] welfare of,,,,
de75de7d95999deabae6,GEN 41:17,2,Entonces Faraón dijo a José: En mi sueño parecíame que estaba a la orilla del río:,H413,HR,to,,,,
ffff613959b6899f4229,GEN 41:17,5,Entonces Faraón dijo a José: En mi sueño parecíame que estaba a la orilla del río:,H2005,HTj/Sp1bs,if [was]/ I,,,,
df6f3c9c3c8962946d61,GEN 41:17,7,Entonces Faraón dijo a José: En mi sueño parecíame que estaba a la orilla del río:,H5921,HR,on,,,,
9bca3a1b1f491b446f43,GEN 41:18,0,"Y que del río subían siete vacas de gruesas carnes y hermosa apariencia, que pacían en el prado:",H2009,HC/Tj,and/ there!,,,,
531af476425a87caa2e2,GEN 41:19,0,"Y que otras siete vacas subían después de ellas, flacas y de muy fea traza; tan extenuadas, que no he visto otras semejantes en toda la tierra de Egipto en fealdad:",H2009,HC/Tj,and/ there!,,,,
547532ddbf45f81214ac,GEN 41:19,7,"Y que otras siete vacas subían después de ellas, flacas y de muy fea traza; tan extenuadas, que no he visto otras semejantes en toda la tierra de Egipto en fealdad:",H7451,HC/Aafpc,and/ displeasing of,,,,
f1cd99eb983091022204,GEN 41:19,8,"Y que otras siete vacas subían después de ellas, flacas y de muy fea traza; tan extenuadas, que no he visto otras semejantes en toda la tierra de Egipto en fealdad:",H8389,HNcmsa,form,,,,
c427381b4e22a6fadd8e,GEN 41:20,4,Y las vacas flacas y feas devoraban a las siete primeras vacas gruesas:,H853,HTo,<obj.>,,,,
e10812bdb8aa7c4afbdc,GEN 41:21,8,"Y entraban en sus entrañas, pero no se conocía que hubiesen entrado en ellas, porque su parecer era aún malo, como de primero. Y yo desperté.",H7130,HNcmsc/Sp3fp,inward part[s]/ their,,,,
dec92c3bee8a365c0916,GEN 41:21,10,"Y entraban en sus entrañas, pero no se conocía que hubiesen entrado en ellas, porque su parecer era aún malo, como de primero. Y yo desperté.",H7451,HAamsa,[was] displeasing,,,,
a9cf0c3f4ac98787f3dc,GEN 41:21,12,"Y entraban en sus entrañas, pero no se conocía que hubiesen entrado en ellas, porque su parecer era aún malo, como de primero. Y yo desperté.",H8462,HRd/Ncfsa,at the/ beginning,,,,
6ec598aa58906c2f958e,GEN 41:22,2,"Vi también soñando, que siete espigas subían en una misma caña llenas y hermosas;",H2009,HC/Tj,and/ there!,,,,
aa16bf25e47f2aa51799,GEN 41:23,0,"Y que otras siete espigas menudas, marchitas, abatidas del Solano, subían después de ellas:",H2009,HC/Tj,and/ there!,,,,
265fb3109f48f6149298,GEN 41:23,5,"Y que otras siete espigas menudas, marchitas, abatidas del Solano, subían después de ellas:",H7710,HVqsfpc,scorched of,,,,
08ad68b9d142e48af8ff,GEN 41:24,3,"Y las espigas menudas devoraban a las siete espigas hermosas: y helo dicho a los magos, pero no hay quien me lo declare.",H853,HTo,<obj.>,,,,
67de40dc55b6547311d4,GEN 41:24,8,"Y las espigas menudas devoraban a las siete espigas hermosas: y helo dicho a los magos, pero no hay quien me lo declare.",H413,HR,to,,,,
70582a6ebcb9ba3b1e1b,GEN 41:25,2,Entonces respondió José a Faraón: El sueño de Faraón es uno mismo: Dios ha mostrado a Faraón lo que va a hacer.,H413,HR,to,,,,
bebfbd496869db875688,GEN 41:25,8,Entonces respondió José a Faraón: El sueño de Faraón es uno mismo: Dios ha mostrado a Faraón lo que va a hacer.,H853,HTo,<obj.>,,,,
75d9395c5d4634aaad6a,GEN 41:26,5,Las siete vacas hermosas siete años son; y las espigas hermosas son siete años: el sueño es uno mismo.,H2007,HPp3fp,they,,,,
56b852f3c2611b857d31,GEN 41:26,9,Las siete vacas hermosas siete años son; y las espigas hermosas son siete años: el sueño es uno mismo.,H7651,HAcbsa,[are] seven,,,,
bb95ff3a8c27cd30d0f2,GEN 41:26,11,Las siete vacas hermosas siete años son; y las espigas hermosas son siete años: el sueño es uno mismo.,H2007,HPp3fp,they,,,,
8d65384a5a56d61970c6,GEN 41:27,12,"También las siete vacas flacas y feas que subían tras ellas, son siete años; y las siete espigas menudas y marchitas del Solano, siete años serán de hambre.",H7710,HVqsfpc,<the> scorched of,,,,
d18aac06d6f69d161bbb,GEN 41:28,4,"Esto es lo que respondo a Faraón. Lo que Dios va a hacer, halo mostrado a Faraón.",H413,HR,to,,,,
f4b2a3df72c30589e5dd,GEN 41:28,10,"Esto es lo que respondo a Faraón. Lo que Dios va a hacer, halo mostrado a Faraón.",H853,HTo,<obj.>,,,,
fc3c0a9c04587baa345f,GEN 41:30,12,Y levantarse han tras ellos siete años de hambre; y toda la hartura será olvidada en la tierra de Egipto; y el hambre consumirá la tierra;,H853,HTo,<obj.>,,,,
b44fd71862cc9dea3d3c,GEN 41:31,3,"Y aquella abundancia no se echará de ver a causa del hambre siguiente, la cual será gravísima.",H776,HRd/Ncfsa,in the/ land,,,,
04f30ad0fc65bb63da3b,GEN 41:31,6,"Y aquella abundancia no se echará de ver a causa del hambre siguiente, la cual será gravísima.",H1931,HTd/Pp3ms,<the>/ that,,,,
49090de3f9c7f5545343,GEN 41:31,11,"Y aquella abundancia no se echará de ver a causa del hambre siguiente, la cual será gravísima.",H1931,HPp3ms,it,,,,
b5e6c115985b885216c6,GEN 41:32,3,"Y el suceder el sueño a Faraón dos veces, significa que la cosa es firme de parte de Dios, y que Dios se apresura a hacerla.",H413,HR,to,,,,
520b7ac1b56c5575ca5f,GEN 41:34,7,"Haga esto Faraón, y ponga gobernadores sobre el país, y quinte la tierra de Egipto en los siete años de la hartura;",H853,HTo,<obj.>,,,,
25ca8cf327fb8e021569,GEN 41:35,1,"Y junten toda la provisión de estos buenos años que vienen, y alleguen el trigo bajo la mano de Faraón para mantenimiento de las ciudades; y guárdenlo.",H853,HTo,<obj.>,,,,
0c2b54823aa432bf3836,GEN 41:35,8,"Y junten toda la provisión de estos buenos años que vienen, y alleguen el trigo bajo la mano de Faraón para mantenimiento de las ciudades; y guárdenlo.",H6651,HC/Vqu3mp,and/ let them store up,,,,
f0e36feae1c172347361,GEN 41:36,8,"Y esté aquella provisión en depósito para el país, para los siete años del hambre que serán en la tierra de Egipto; y el país no perecerá de hambre.",H1961,HVqi3fp,they will be,,,,
a2fce7c7ca6e9cda69b6,GEN 41:37,0,"Y el negocio pareció bien a Faraón, y a sus siervos.",H3190,Hc/Vqw3ms,and/ it was good,,,,
842bcb281be11ea62265,GEN 41:37,4,"Y el negocio pareció bien a Faraón, y a sus siervos.",H5869,HC/R/Ncfdc,and/ in/ [the] eyes of,,,,
20c0ef23ea27d704f24c,GEN 41:37,5,"Y el negocio pareció bien a Faraón, y a sus siervos.",H3605,HNcmsc,all,,,,
29ac59063aad32e5a6e3,GEN 41:38,2,"Y dijo Faraón a sus siervos: ¿Hemos de hallar otro hombre como éste, en quien haya espíritu de Dios?",H413,HR,to,,,,
7a0655fbdba6fe67d26b,GEN 41:38,4,"Y dijo Faraón a sus siervos: ¿Hemos de hallar otro hombre como éste, en quien haya espíritu de Dios?",H4672,HTi/Vqi1cp,¿/ has he been found,,,,
e853600c8431ebda9b0d,GEN 41:39,2,"Y dijo Faraón a José: Pues que Dios te ha hecho saber todo esto, no hay entendido ni sabio como tú:",H413,HR,to,,,,
98ce454ba0484cb6c5e2,GEN 41:39,7,"Y dijo Faraón a José: Pues que Dios te ha hecho saber todo esto, no hay entendido ni sabio como tú:",H853,HTo/Sp2ms,<obj.>/ you,,,,
c7f57a4726a7f44b292a,GEN 41:39,8,"Y dijo Faraón a José: Pues que Dios te ha hecho saber todo esto, no hay entendido ni sabio como tú:",H853,HTo,<obj.>,,,,
13f8b443446316057761,GEN 41:39,14,"Y dijo Faraón a José: Pues que Dios te ha hecho saber todo esto, no hay entendido ni sabio como tú:",H3644,HRd/Sp2ms,like/ you,,,,
742d0b134f57477c072e,GEN 41:40,1,"Tú serás sobre mi casa, y por tu dicho se gobernará todo mi pueblo: solamente en el trono seré yo mayor que tú.",H1961,HVqi2ms,you will be,,,,
8029b37029ff54fd4a89,GEN 41:40,5,"Tú serás sobre mi casa, y por tu dicho se gobernará todo mi pueblo: solamente en el trono seré yo mayor que tú.",H6310,HNcmsc/Sp2ms,mouth/ your,,,,
113cdec2b0cb89286040,GEN 41:41,2,Dijo más Faraón a José: He aquí yo te he puesto sobre toda la tierra de Egipto.,H413,HR,to,,,,
f4356737601147a4cd38,GEN 41:41,6,Dijo más Faraón a José: He aquí yo te he puesto sobre toda la tierra de Egipto.,H853,HTo/Sp2ms,<obj.>/ you,,,,
96c6155f2eedaf048e10,GEN 41:42,2,"Entonces Faraón quitó su anillo de su mano, y púsolo en la mano de José, e hízole vestir de ropas de lino finísimo, y puso un collar de oro en su cuello;",H853,HTo,<obj.>,,,,
b4c83ee95c15330901a3,GEN 41:42,7,"Entonces Faraón quitó su anillo de su mano, y púsolo en la mano de José, e hízole vestir de ropas de lino finísimo, y puso un collar de oro en su cuello;",H853,HTo/Sp3fs,<obj.>/ it,,,,
75d38693fae32871526b,GEN 41:42,12,"Entonces Faraón quitó su anillo de su mano, y púsolo en la mano de José, e hízole vestir de ropas de lino finísimo, y puso un collar de oro en su cuello;",H853,HTo/Sp3ms,<obj.>/ him,,,,
d4789ab94282e0231ce2,GEN 41:42,15,"Entonces Faraón quitó su anillo de su mano, y púsolo en la mano de José, e hízole vestir de ropas de lino finísimo, y puso un collar de oro en su cuello;",H7760,Hc/Vqw3ms,and/ he put,,,,
40589dce54f382936b7c,GEN 41:42,18,"Entonces Faraón quitó su anillo de su mano, y púsolo en la mano de José, e hízole vestir de ropas de lino finísimo, y puso un collar de oro en su cuello;",H5921,HR,on,,,,
caba02488160434afd03,GEN 41:43,1,"E hízolo subir en su segundo carro, y pregonaron delante de él: Doblen la rodilla: y púsole sobre toda la tierra de Egipto.",H853,HTo/Sp3ms,<obj.>/ him,,,,
392540a80749572ff8e6,GEN 41:43,4,"E hízolo subir en su segundo carro, y pregonaron delante de él: Doblen la rodilla: y púsole sobre toda la tierra de Egipto.",H834,HTr,which,,,,
818274102334251ae097,GEN 41:43,9,"E hízolo subir en su segundo carro, y pregonaron delante de él: Doblen la rodilla: y púsole sobre toda la tierra de Egipto.",H853,HTo/Sp3ms,<obj.>/ him,,,,
3278f8def890634499c6,GEN 41:44,2,Y dijo Faraón a José: Yo Faraón; y sin ti ninguno alzará su mano ni su pie en toda la tierra de Egipto.,H413,HR,to,,,,
d0f5572764c2d8b05143,GEN 41:44,7,Y dijo Faraón a José: Yo Faraón; y sin ti ninguno alzará su mano ni su pie en toda la tierra de Egipto.,H3808,HTn,not,,,,
2798ebc41b7a57a47ebc,GEN 41:44,10,Y dijo Faraón a José: Yo Faraón; y sin ti ninguno alzará su mano ni su pie en toda la tierra de Egipto.,H853,HTo,<obj.>,,,,
32146f0061dd0baf2944,GEN 41:44,12,Y dijo Faraón a José: Yo Faraón; y sin ti ninguno alzará su mano ni su pie en toda la tierra de Egipto.,H853,HC/To,and/ <obj.>,,,,
c16d3e8eee7d3972e410,GEN 41:45,5,"Y llamó Faraón el nombre de José, Zaphnath-paaneah; y dióle por mujer a Asenath, hija de Potipherah, sacerdote de On. Y salió José por toda la tierra de Egipto.",H6847,HNpm,Paneah,,,,
5b2357b6ea11457b2021,GEN 41:45,7,"Y llamó Faraón el nombre de José, Zaphnath-paaneah; y dióle por mujer a Asenath, hija de Potipherah, sacerdote de On. Y salió José por toda la tierra de Egipto.",H853,HTo,<obj.>,,,,
a8a28f404e3e7a18d635,GEN 41:45,11,"Y llamó Faraón el nombre de José, Zaphnath-paaneah; y dióle por mujer a Asenath, hija de Potipherah, sacerdote de On. Y salió José por toda la tierra de Egipto.",H6319,HNpm,-phera,,,,
6b2a9b6d229747610762,GEN 41:46,13,"Y era José de edad de treinta años cuando fue presentado delante de Faraón, rey de Egipto: y salió José de delante de Faraón, y transitó por toda la tierra de Egipto.",H5674,Hc/Vqw3ms,and/ he passed,,,,
b4aaf7b5e6eb11806cce,GEN 41:46,14,"Y era José de edad de treinta años cuando fue presentado delante de Faraón, rey de Egipto: y salió José de delante de Faraón, y transitó por toda la tierra de Egipto.",H3605,HR/Ncmsc,in/ all,,,,
e02bb1acc5b60a1b6848,GEN 41:48,1,"Y él juntó todo el mantenimiento de los siete años que fueron en la tierra de Egipto, y guardó mantenimiento en las ciudades, poniendo en cada ciudad el mantenimiento del campo de sus alrededores.",H853,HTo,<obj.>,,,,
35e701e16a71ceebb0bb,GEN 41:48,7,"Y él juntó todo el mantenimiento de los siete años que fueron en la tierra de Egipto, y guardó mantenimiento en las ciudades, poniendo en cada ciudad el mantenimiento del campo de sus alrededores.",H1961,HVqp3cp,they were,,,,
465331ab513082d489ac,GEN 41:48,19,"Y él juntó todo el mantenimiento de los siete años que fueron en la tierra de Egipto, y guardó mantenimiento en las ciudades, poniendo en cada ciudad el mantenimiento del campo de sus alrededores.",H8432,HR/Ncmsc/Sp3fs,in/ [the] midst of/ it,,,,
3e6ec8db51dcb15e8faa,GEN 41:49,11,"Y acopió José trigo como arena de la mar, mucho en extremo, hasta no poderse contar, porque no tenía número.",H3588,HTc,for,,,,
8517ae5caef5984dfe06,GEN 41:50,4,"Y nacieron a José dos hijos antes que viniese el primer año del hambre, los cuales le parió Asenath, hija de Potipherah, sacerdote de On.",H2962,HR/Acbsa,<in>/ before,,,,
6dd6e7c20cb2b8408a5e,GEN 41:50,13,"Y nacieron a José dos hijos antes que viniese el primer año del hambre, los cuales le parió Asenath, hija de Potipherah, sacerdote de On.",H6319,HNpm,-phera,,,,
ecabccdd93e41e0ae462,GEN 41:51,2,"Y llamó José el nombre del primogénito Manasés; porque Dios (dijo) me hizo olvidar todo mi trabajo, y toda la casa de mi padre.",H853,HTo,<obj.>,,,,
914f21ccdc5f6aff2862,GEN 41:51,9,"Y llamó José el nombre del primogénito Manasés; porque Dios (dijo) me hizo olvidar todo mi trabajo, y toda la casa de mi padre.",H853,HTo,<obj.>,,,,
6ccbecc1fc3cd6620424,GEN 41:51,12,"Y llamó José el nombre del primogénito Manasés; porque Dios (dijo) me hizo olvidar todo mi trabajo, y toda la casa de mi padre.",H853,HC/To,and/ <obj.>,,,,
a74200338779f8cc1674,GEN 41:52,0,Y el nombre del segundo llamólo Ephraim; porque Dios (dijo) me hizo fértil en la tierra de mi aflicción.,H853,HC/To,and/ <obj.>,,,,
159370a02037647b4249,GEN 41:52,6,Y el nombre del segundo llamólo Ephraim; porque Dios (dijo) me hizo fértil en la tierra de mi aflicción.,H6509,HVhp3ms/Sp1bs,he has made fruitful/ me,,,,
f0366aa3f7db7c90704f,GEN 41:55,6,"Y cuando se sintió el hambre en toda la tierra de Egipto, el pueblo clamó a Faraón por pan. Y dijo Faraón a todos los Egipcios: Vayan a José, y hagan lo que él les diga.",H413,HR,to,,,,
74dd17b5529877e4d2d1,GEN 41:55,12,"Y cuando se sintió el hambre en toda la tierra de Egipto, el pueblo clamó a Faraón por pan. Y dijo Faraón a todos los Egipcios: Vayan a José, y hagan lo que él les diga.",H4713,HNpl,Egypt,,,,
23427c41a5277da86023,GEN 41:55,13,"Y cuando se sintió el hambre en toda la tierra de Egipto, el pueblo clamó a Faraón por pan. Y dijo Faraón a todos los Egipcios: Vayan a José, y hagan lo que él les diga.",H1980,HVqv2mp,go,,,,
cfccf9782ce731f52337,GEN 41:55,14,"Y cuando se sintió el hambre en toda la tierra de Egipto, el pueblo clamó a Faraón por pan. Y dijo Faraón a todos los Egipcios: Vayan a José, y hagan lo que él les diga.",H413,HR,to,,,,
bc32f89e604fc14852af,GEN 41:55,17,"Y cuando se sintió el hambre en toda la tierra de Egipto, el pueblo clamó a Faraón por pan. Y dijo Faraón a todos los Egipcios: Vayan a José, y hagan lo que él les diga.",H559,HVqi3ms,he will say,,,,
5bbba330a78b0f5dfcd2,GEN 41:55,18,"Y cuando se sintió el hambre en toda la tierra de Egipto, el pueblo clamó a Faraón por pan. Y dijo Faraón a todos los Egipcios: Vayan a José, y hagan lo que él les diga.",H6213,HVqi2mp,you will do,,,,
dbb33891cb7b98485d05,GEN 41:56,4,"Y el hambre estaba por toda la extensión del país. Entonces abrió José todo granero donde había, y vendía a los Egipcios; porque había crecido el hambre en la tierra de Egipto.",H6440,HNcmpc,[the] face of,,,,
4b4db71e429880b2f8d1,GEN 41:56,8,"Y el hambre estaba por toda la extensión del país. Entonces abrió José todo granero donde había, y vendía a los Egipcios; porque había crecido el hambre en la tierra de Egipto.",H853,HTo,<obj.>,,,,
88febc7882835bf5ff76,GEN 41:57,2,"Y toda la tierra venía a Egipto para comprar de José, porque por toda la tierra había crecido el hambre.",H935,HVqp3cp,they came,,,,
c78c4ad695621115e43c,GEN 41:57,5,"Y toda la tierra venía a Egipto para comprar de José, porque por toda la tierra había crecido el hambre.",H413,HR,to,,,,
38e8438f03de9b974576,GEN 42:1,7,"Y viendo Jacob que en Egipto había alimentos, dijo a sus hijos: ¿Por qué se están mirando?",H3290,HNpm,Jacob,,,,
556d0118269c7df3d115,GEN 42:2,7,"Y dijo: He aquí, yo he oído que hay víveres en Egipto; desciendan allá, y compren de allí para nosotros, para que podamos vivir, y no nos muramos.",H3381,HVqv2mp,go down,,,,
94192b97fc546815bbd8,GEN 42:2,9,"Y dijo: He aquí, yo he oído que hay víveres en Egipto; desciendan allá, y compren de allí para nosotros, para que podamos vivir, y no nos muramos.",H7666,HC/Vqv2mp,and/ buy grain,,,,
0ba0de4d8b7d4d93ca7b,GEN 42:4,7,Pero Jacob no envió a Benjamín hermano de José con sus hermanos; porque dijo: No sea acaso que le acontezca algún desastre.,H854,HR,with,,,,
c5d739a6606765ccfa08,GEN 42:4,12,Pero Jacob no envió a Benjamín hermano de José con sus hermanos; porque dijo: No sea acaso que le acontezca algún desastre.,H7122,HVqi3ms/Sp3ms,it should happen to/ him,,,,
d0e6034dc5641c95d798,GEN 42:6,3,"Y José era el señor de la tierra, que vendía a todo el pueblo de la tierra: y llegaron los hermanos de José, e inclináronse a él rostro por tierra.",H5921,HR,over,,,,
adfb0dd18ac70b127973,GEN 42:6,5,"Y José era el señor de la tierra, que vendía a todo el pueblo de la tierra: y llegaron los hermanos de José, e inclináronse a él rostro por tierra.",H1931,HPp3ms,he,,,,
bbed4b8079e9c20c0b40,GEN 42:7,2,"Y José como vio a sus hermanos, conociólos; pero hizo que no los conocía, y hablóles ásperamente, y les dijo: ¿De dónde han venido? Ellos respondieron: De la tierra de Canaán a comprar alimentos.",H853,HTo,<obj.>,,,,
ec9ae3c976a42ea14d5c,GEN 42:7,6,"Y José como vio a sus hermanos, conociólos; pero hizo que no los conocía, y hablóles ásperamente, y les dijo: ¿De dónde han venido? Ellos respondieron: De la tierra de Canaán a comprar alimentos.",H413,HRd/Sp3mp,to/ them,,,,
2da398afe6a518968b7f,GEN 42:7,11,"Y José como vio a sus hermanos, conociólos; pero hizo que no los conocía, y hablóles ásperamente, y les dijo: ¿De dónde han venido? Ellos respondieron: De la tierra de Canaán a comprar alimentos.",H413,HRd/Sp3mp,to/ them,,,,
c30d30eaeb9fc35d99d7,GEN 42:8,2,"José, pues, conoció a sus hermanos; pero ellos no le conocieron.",H853,HTo,<obj.>,,,,
